revenue,profit,balance,transactions,loan_amount,credit_utilization,profit_ratio,transaction_ratio,risk_score,default
645504,191274,357652,113,137693,0.21331050882642272,0.29631683720497903,0.0001750567385225521,0,0
551575,149245,125170,209,276831,0.5018909452187913,0.27057921301869553,0.00037891423847303,1,0
163216,130626,365035,101,266958,1.6356016836481495,0.8003210449891862,0.0006188080898435824,1,1
734327,199743,208176,120,126938,0.1728628079005567,0.2720078765892081,0.00016341471386083602,0,0
295529,30686,172874,29,210395,0.711924339322573,0.10383379013974893,9.812878557168478e-05,2,0
375351,101148,63425,300,140201,0.37351872375796585,0.2694750527504849,0.0007992497708817324,0,0
895788,157440,142272,284,60288,0.06730156320294177,0.17575567460640842,0.0003170389455552591,0,0
909831,21563,148009,124,101168,0.11119415452523103,0.023699979776486208,0.00013628889729092844,0,0
569783,135026,56270,265,226521,0.3975559159260351,0.23697752130631958,0.00046508852477430046,0,0
167011,148480,387771,247,125561,0.7518082532991641,0.8890379134433454,0.0014789356453428497,1,1
934130,10738,452093,272,59343,0.0635274923966767,0.011495175730170608,0.0002911797167634946,0,0
427154,131368,59313,100,282330,0.66095445447203,0.3075417588463204,0.000234107057157238,1,0
308303,200,84316,90,216024,0.7006850381441694,0.000648710363796772,0.0002919196637085474,1,0
649350,111518,276500,156,106117,0.16342009175315045,0.1717376272616813,0.00024023987027047006,0,0
299240,152759,329269,235,255241,0.852961325486815,0.5104882018172644,0.0007853201934226927,1,0
904646,156065,497115,89,161270,0.17826842956423886,0.17251480411696496,9.838091542889105e-05,0,0
362979,129473,271463,245,178321,0.4912694914320348,0.3566945837236211,0.0006749683178136536,0,0
876318,1706,53004,138,213151,0.2432344842460337,0.0019467796544409056,0.00015747690053507913,0,0
503955,51033,49404,274,226263,0.4489737199279302,0.10126479295811538,0.00054369825937185,0,0
659509,147881,322526,245,162591,0.2465330320995891,0.22422859395611894,0.0003714879228518142,0,0
697541,154398,22853,81,239077,0.3427420857812146,0.22134581143501036,0.00011612203996318501,0,0
825580,43733,136631,274,140810,0.17055867322528015,0.05297239156424385,0.00033188748287569603,0,0
179391,145144,140743,86,183430,1.0225093649661077,0.8090884766321798,0.00047939707456296827,1,1
732196,82142,130234,70,95748,0.13076808563815476,0.11218565495351661,9.560268616233063e-05,0,0
612004,151196,29317,34,219443,0.3585640640190848,0.2470502691971471,5.555510167400593e-05,1,0
553331,52903,192444,284,276571,0.49982831283930806,0.09560806170617278,0.0005132542488054189,0,0
648021,89554,85505,54,124607,0.19228822478249194,0.13819592544697556,8.333050421127678e-05,0,0
376972,17471,261763,146,289674,0.7684210805548408,0.0463454942396405,0.0003872956418629451,1,0
392723,-41077,22102,77,180407,0.45937350403845956,-0.10459508458866787,0.00019606644870188733,1,1
967627,-14283,21925,268,114044,0.11785934263994015,-0.014760837842642007,0.0002769659414568409,1,1
611358,11481,169242,133,220624,0.36087470700521296,0.01877947327184191,0.00021754811820877748,0,0
720367,83738,162322,133,176561,0.245098338626924,0.11624336450258757,0.0001846278568731537,0,0
729408,165476,20838,35,142019,0.19470420573368302,0.2268631179489148,4.798405284278094e-05,1,0
476339,30205,124911,177,232148,0.4873577696603267,0.06341058907503044,0.0003715833228366293,0,0
119781,43904,200608,164,160516,1.3400677898181697,0.3665325341036216,0.001369153963032843,1,1
749743,111962,47911,257,256266,0.34180466932713033,0.1493336392155189,0.00034278367015941444,0,0
965955,109414,180918,130,183242,0.18970015197379592,0.11327016965576071,0.00013458169937347042,0,0
217193,185647,284842,219,231148,1.0642467103142812,0.8547519728905955,0.0010083151468272605,1,0
717632,9540,119452,58,197688,0.2754722817930614,0.01329370304877284,8.082125543279085e-05,0,0
426999,4515,229639,172,223768,0.5240468384074941,0.010573770491803278,0.00040281030444964873,1,0
880520,92499,496408,82,235590,0.267557502887495,0.10505030544416318,9.312668295247927e-05,0,0
124285,148726,440102,114,131394,1.0571906731248895,1.1966432261075262,0.0009172392707143202,1,1
960936,86603,335984,197,60719,0.06318728491045719,0.0901234940479969,0.00020500823675225326,0,0
949598,-29189,92722,275,121452,0.1278981970284299,-0.03073823792990515,0.00028959592417430937,1,1
627992,176417,146054,198,297028,0.47297979436076515,0.28092192110421615,0.00031529013858434726,0,0
599745,7683,455151,119,70145,0.11695784548792322,0.012810423079103487,0.0001984173300030346,0,0
961537,138025,190324,208,172317,0.1792097660206877,0.14354606890211308,0.00021632010383364984,0,0
649764,-43893,270334,225,197737,0.3043207929020492,-0.06755211499542142,0.00034627903934499396,1,1
590840,71576,313145,99,143846,0.24345974636154227,0.1211425747366889,0.00016755776934911424,0,0
199288,141979,374192,94,82494,0.4139415622538123,0.7124276804038356,0.00047167681106333013,0,1
177779,20712,101729,48,125768,0.7074361570480369,0.11650354370570368,0.00026999662504218695,2,1
497359,61344,369687,224,80580,0.1620154415312852,0.12333923114042143,0.0004503779958179186,0,0
342072,-12121,118599,188,65476,0.19140943599757945,-0.035433957079336866,0.0005495902921306271,1,1
137737,182827,279720,142,54005,0.392084972919601,1.327353381056789,0.0010309428044548345,0,1
791454,8139,275747,143,241568,0.30522013254070035,0.010283591612915453,0.0001806798870434832,0,0
919301,96325,155788,157,265558,0.28886916377860594,0.10478058352967795,0.0001707817452806586,0,0
673752,20842,38115,103,287727,0.42705115969799023,0.030934185079695378,0.0001528750150277624,0,0
191977,81585,416800,278,282011,1.4689756117888508,0.42497056954442697,0.0014480825927970914,1,1
297775,13790,326127,253,214116,0.7190505614958895,0.04630997797001773,0.000849631938101123,1,0
253340,51226,207364,290,96995,0.38286341334406987,0.2022017754725844,0.001144702199801848,0,0
191438,126848,413302,27,236254,1.2340954559938153,0.6626027089569001,0.00014103709275539467,2,1
210924,-26822,422653,51,288878,1.369576863814152,-0.12716368377385326,0.00024179210619888587,2,1
533352,113318,95545,266,265422,0.4976478992337158,0.2124634154115567,0.0004987316092719081,0,0
481371,177409,251775,262,73012,0.15167479620750687,0.3685486484465237,0.0005442776065080645,0,0
243850,41918,493529,27,136596,0.5601617381105675,0.17190005372132983,0.00011072335155484291,2,0
307024,196640,381029,185,260532,0.8485693347447276,0.6404690171810113,0.000602556795049263,1,0
718555,94146,53399,201,125890,0.17519859273320382,0.13102110343522286,0.00027972767606143433,0,0
745900,78931,145899,69,173921,0.23316901304596724,0.10581967312015937,9.250557379598633e-05,0,0
258008,-21768,427241,99,231030,0.8954338802134809,-0.08436914991337512,0.00038370754508563657,2,1
255061,121455,338991,209,128443,0.5035756012263685,0.47617834095239586,0.0008194086143761125,1,0
607243,63222,331923,207,168904,0.2781484872637688,0.1041130089387462,0.0003408843891417618,0,0
861523,55088,386325,67,179101,0.20788857884400203,0.06394250189199605,7.77691625538e-05,0,0
434062,77845,52979,126,150899,0.3476430840684417,0.17934032617385035,0.00029028044316147656,0,0
147858,59341,291659,200,276477,1.869869267342536,0.40133505569495265,0.0013526400151495682,1,1
271936,181630,442969,156,185426,0.6818711686898068,0.6679120531593715,0.0005736622820726859,1,0
643324,160242,267829,97,218507,0.33965258617339605,0.2490840554929468,0.00015077915517040376,0,0
856660,135596,108617,38,230239,0.2687632564106455,0.15828431549936323,4.435827007416002e-05,1,0
124940,71172,312804,279,85048,0.680705292898248,0.5696448723797632,0.0022330540014887028,1,1
460523,179865,389893,165,219330,0.4762618234880267,0.39056596398884746,0.00035828751596008026,0,0
270662,-49361,98353,113,183055,0.6763207383351252,-0.18237069713998588,0.0004174933404270255,2,1
108149,42891,164356,257,74054,0.6847341655108645,0.3965880721220527,0.0023763291724456775,1,1
958108,-15546,51307,157,173827,0.1814271653851493,-0.016225711270847053,0.00016386444548584765,1,1
217845,111452,255953,22,59739,0.27422582925552913,0.5116091183680215,0.00010098877188472591,1,0
108748,48479,311058,143,55109,0.5067540850950354,0.4457880072460436,0.0013149546202723703,1,1
124560,104723,132601,223,76121,0.6111142331869526,0.840736667175119,0.001790287489663699,1,1
298982,-44033,104971,115,97490,0.32607205091928304,-0.14727593207640569,0.0003846372536231157,1,1
537043,49408,51061,175,104878,0.19528753696158974,0.0919999106218485,0.00032585784405002197,0,0
163348,73489,130175,255,185893,1.1380112519819527,0.4498895003948601,0.001561074754054203,1,1
632376,47777,377690,138,156549,0.24755644180607453,0.0755514511122321,0.00021822425546786173,0,0
279670,127226,229061,191,259909,0.9293384011928302,0.45491309431439086,0.0006829453178913795,1,0
875398,-36096,31371,258,77577,0.0886190182990842,-0.04123376882998495,0.0002947227492834696,1,1
517681,158353,317320,217,217466,0.4200764175690868,0.30588855706785245,0.0004191762510575991,0,0
163468,2335,489447,100,96006,0.5873040148284996,0.014284053857306278,0.0006117367818974851,1,1
281232,81412,190767,149,265352,0.9435308089733424,0.2894823864909168,0.000529809801836911,1,0
120404,7555,225747,210,227188,1.8868651634068352,0.06274656368091026,0.0017441136165441634,1,1
979597,13047,129518,244,246886,0.25202787265796783,0.013318728702998576,0.0002490817661938877,0,0
614372,42361,176716,122,157991,0.2571581107893739,0.06894997013215098,0.00019857643483681738,0,0
630844,119093,499172,35,291065,0.46138908923745137,0.1887832985915716,5.548114037521103e-05,1,0
295175,47410,484859,287,130932,0.4435726481827791,0.160616039244383,0.000972301271106052,0,0
487627,193952,82400,252,280069,0.5743497092045575,0.39774582263528757,0.0005167873871065648,1,0
699000,147775,129370,184,254309,0.3638177913908564,0.2114088534923412,0.00026323281368696185,0,0
621189,-12018,41556,264,267222,0.43017756242051547,-0.01934673771309905,0.0004249907435728199,1,1
369828,134423,269085,162,229962,0.6218062942603203,0.36347338905277843,0.00043804028348236616,1,0
420621,152788,182222,145,158144,0.37597652999605347,0.36324300678518956,0.00034472757012234264,0,0
800078,86109,235353,116,145894,0.18234949298756747,0.10762562196983048,0.00014498568266383695,0,0
191664,59189,467736,213,161716,0.8437429890694702,0.30881485925964575,0.0011113140114261864,1,1
673916,79851,30527,239,236989,0.3516590321953594,0.1184878850066106,0.00035464307919224475,0,0
123112,-49545,21359,45,153454,1.2464483848172005,-0.4024351611933752,0.00036551785757799743,3,1
268586,148215,49296,142,198289,0.7382673025872436,0.5518323671659462,0.0005286927513245243,1,0
867158,144944,29398,50,62740,0.07235120664145792,0.16714812393113604,5.765955263106305e-05,0,0
915919,103220,219036,97,266265,0.2907077037295834,0.11269543191545113,0.00010590444580312691,0,0
273964,75370,243056,46,64220,0.23440950486375997,0.27510813425072544,0.00016790465935429707,1,0
341128,-22836,201656,249,192523,0.5643700770089908,-0.06694241767777,0.0007299291470382173,2,1
995816,62140,305466,96,252653,0.2537142868619435,0.06240102348122195,9.640325481489068e-05,0,0
747380,116843,277312,70,130181,0.17418291340026038,0.1563365940531001,9.366039543418952e-05,0,0
718677,-47623,121840,28,153418,0.21347251481191856,-0.06626472495331706,3.896042455731218e-05,2,1
916207,190414,170334,190,148371,0.16194030176553795,0.2078283533870038,0.00020737649092782425,0,0
124615,167577,233761,243,246160,1.975348269885087,1.3447470629774667,0.001949990370417924,1,1
698767,-13799,392531,183,57544,0.08235065143223502,-0.01974761294163442,0.00026188949694319147,1,1
870038,129838,473873,66,169235,0.1945142689005895,0.14923239073190972,7.585866840451979e-05,0,0
815134,73836,440009,73,193851,0.23781459512841432,0.09058131475154423,8.955571776454208e-05,0,0
288819,167160,450959,266,293414,1.015906100685548,0.5787687833252545,0.0009209888511875909,1,0
469978,89655,267526,266,51554,0.10969426293515243,0.19076384263977753,0.0005659827353988157,0,0
521960,10060,149106,189,161909,0.31019367347368865,0.019273470623284116,0.0003620960186680614,0,0
176261,179022,376423,287,154382,0.8758666076635917,1.0156585083568779,0.0016282579342115713,1,1
486115,-16312,142365,149,154161,0.31712801059829343,-0.03355577681047322,0.00030651120308732894,1,1
886181,6481,103911,116,207526,0.23417988629875128,0.007313396119533008,0.00013089861901956933,0,0
723248,150197,178099,67,291070,0.4024478429973633,0.20766983431708858,9.263752870726403e-05,0,0
384009,183189,243680,72,281531,0.7331345537876618,0.4770422645243613,0.00018749511731465325,1,0
461244,167817,179909,253,160985,0.3490227536341857,0.36383483831803054,0.0005485154310615833,0,0
195306,122397,407395,113,212837,1.0897561275325514,0.6266902875984988,0.0005785762927084027,1,1
531096,131186,96966,93,275897,0.5194851411324108,0.2470094916747788,0.00017510925499485027,1,0
691264,154671,188140,229,272969,0.39488329367174674,0.22375066002184402,0.00033127671732258976,0,0
223474,84641,118961,156,184123,0.8239087146213223,0.37874930081664615,0.0006980646604765634,1,0
140707,163392,374480,137,175939,1.250383773488359,1.1612132927765302,0.0009736475537993575,1,1
693306,42461,391822,220,265761,0.3833236935441298,0.06124415302311963,0.00031731974435567507,0,0
917146,152355,198059,152,138132,0.15061053462531088,0.16611840849940085,0.00016573133859675712,0,0
647361,174396,450157,211,249791,0.3858598434878785,0.26939486716860117,0.0003259381922324758,0,0
603284,199143,146501,73,188366,0.3122338529882228,0.3300977150103185,0.00012100416884225532,0,0
801467,46534,125452,300,93259,0.11636022897982203,0.05806095814180978,0.00037431313539654736,0,0
291132,56050,75555,165,91744,0.315127450340566,0.19252369192087465,0.0005667512786252331,0,0
571666,162361,256520,283,131923,0.23076896165075123,0.28401324547332624,0.0004950434431233568,0,0
897179,36777,166154,33,171188,0.19080675003901112,0.04099177422590784,3.678191667223969e-05,1,0
155401,149056,242004,93,136802,0.8803104207153061,0.95916397472362,0.0005984478964234694,1,1
834007,93994,70675,281,65303,0.07830020815148056,0.11270155681959886,0.00033692722371967657,0,0
247153,151084,237564,43,55661,0.22520776519902572,0.6112949820759527,0.00017398059509455643,1,0
234156,7011,379086,124,73468,0.31375530093057225,0.02994144954026572,0.0005295592273560048,0,0
921309,87358,129189,74,176570,0.19165101865821493,0.09481933334056941,8.032041332450532e-05,0,0
853120,195334,193884,51,184775,0.21658709608601828,0.22896400393379135,5.9780500069743915e-05,0,0
237152,-15728,294094,289,65685,0.2769730933195026,-0.06632005498560001,0.001218622576986165,1,1
951316,134641,488094,86,90004,0.09460989344245925,0.14153116153711118,9.040099146761805e-05,0,0
587027,27764,45984,182,207964,0.35426589532356206,0.04729587004367764,0.00031003631854017186,0,0
165975,95146,225782,39,281225,1.6943714753940329,0.573251554441606,0.00023497373114185184,2,1
868302,186209,323164,26,105440,0.12143226500426695,0.2144516372740852,2.994346443580179e-05,1,0
872673,61411,481305,224,140826,0.161372975475378,0.07037106640051154,0.000256682334984198,0,0
833745,11753,122037,263,226635,0.2718273910759392,0.014096619354095851,0.0003154437922340857,0,0
325619,144661,281269,236,187481,0.5757662305755175,0.4442632516430195,0.0007247712056998956,1,0
749409,-11714,461178,208,227184,0.3031504783763227,-0.01563096302424574,0.0002775516739835337,1,1
936531,165206,499995,279,67718,0.07230719292026327,0.1764018741484541,0.0002979075995267647,0,0
222727,104491,426148,22,219644,0.9861535146007686,0.469141733414748,9.877518767285657e-05,2,0
139969,84911,221425,157,93880,0.6707151532471244,0.6066371365292562,0.0011216689290562264,1,1
673639,158087,174720,164,163720,0.24303782435722343,0.23467579122379906,0.00024345347663440412,0,0
808309,173978,357271,143,282048,0.3489354331877621,0.21523672848288405,0.0001769123232423204,0,0
403070,-37475,325348,103,130717,0.32430266627963805,-0.09297369446077738,0.0002555381061897284,1,1
601317,87116,108121,27,128384,0.2135043354764035,0.14487509104999352,4.490136666456018e-05,1,0
147140,162349,169266,27,298193,2.0265799471255463,1.1033566443071612,0.00018349746161844762,2,1
538008,122548,101326,222,124568,0.2315351601924875,0.22778057616136532,0.00041263250243025676,0,0
236752,147471,176692,252,55150,0.23294319396163934,0.6228896782722922,0.0010644004511030484,0,0
347341,195602,260328,152,240645,0.6928186052939178,0.5631394993982876,0.00043760904238473894,1,0
239916,160274,118635,58,181758,0.7575869988370978,0.6680393636132496,0.00024175027196905597,1,0
515955,104601,44645,36,181884,0.3525184318042624,0.2027324035382862,6.977339152951027e-05,1,0
708147,101966,225202,150,108271,0.15289318052158588,0.1439896744748273,0.00021182012799584267,0,0
821769,35410,444292,228,113373,0.13796196015916862,0.043089915669834625,0.00027744989473940397,0,0
749925,33837,157137,135,83062,0.11076026167915234,0.045120451884585945,0.0001800177617524929,0,0
601191,17134,298569,224,200090,0.3328221267082729,0.028500046574139376,0.00037259311501151046,0,0
245051,199828,269552,220,170314,0.6950116709922792,0.8154514143936797,0.0008977686368607479,1,0
136394,25640,359372,224,131717,0.9657025550789985,0.1879834304776568,0.0016422889402104182,1,1
731247,1242,374458,259,136250,0.18632529593243333,0.0016984661838391354,0.0003541890029100934,0,0
864818,185072,234302,133,148547,0.17176657774632612,0.21400084873250935,0.00015378940564441808,0,0
861857,10994,28882,298,219131,0.2542541810831947,0.01275616168788826,0.00034576461551670925,0,0
573998,50506,351484,106,161987,0.28220780872440543,0.08798970033048838,0.00018466931127057712,0,0
533260,160835,351765,23,268406,0.5033295140653451,0.3016065303856836,4.3130849621479916e-05,2,0
440089,-31069,287093,298,73362,0.16669772092072077,-0.07059692335658616,0.0006771342225453884,1,1
796100,152885,315214,185,248314,0.3119126844458178,0.19204221574900673,0.0002323825745728243,0,0
225818,129957,493377,56,60303,0.2670413029904481,0.5754918762371634,0.0002479862190515413,0,0
910113,127463,295000,292,74346,0.08168866757351277,0.1400516858327638,0.0003208389278705745,0,0
498508,23528,220988,33,211080,0.4234226463313601,0.04719674068070988,6.619740064873453e-05,1,0
311425,-25242,254466,228,129589,0.4161149037010397,-0.0810529628226288,0.0007321161367387437,1,1
193853,-18961,485270,58,80826,0.41694264755950355,-0.09781072353420615,0.00029919423896334355,1,1
327112,6780,82883,131,153586,0.4695197072571252,0.02072678248800873,0.00040047323096300056,0,0
147288,-24372,116664,201,137211,0.9315766961551779,-0.16547060540841474,0.001364664027863588,2,1
162032,27284,253766,183,290130,1.7905611819814482,0.16838545234612703,0.0011293995667549202,1,1
291294,77276,55343,110,261054,0.8961842805403457,0.2652843337510084,0.00037762405808544603,1,0
541857,113965,90469,109,97810,0.18050854651956785,0.21032263065231113,0.00020115971343045595,0,0
667379,194486,470509,279,118645,0.17777727831220594,0.2914171836135335,0.0004180526836285175,0,0
642070,-1121,329594,120,191588,0.2983906764205205,-0.001745912835184894,0.00018689521875306624,1,1
439330,-21267,306218,87,223003,0.5075967778281069,-0.04840769260534768,0.00019802836585626783,2,1
521331,136658,159208,24,209449,0.40175742137447923,0.2621323839702915,4.60359233655329e-05,1,0
509703,-46452,381922,264,106058,0.20807762936920252,-0.09113524712382089,0.0005179476715897855,1,1
173466,-1987,255790,41,276253,1.592539214951547,-0.011454628257824255,0.00023635619454997204,3,1
632893,153573,266394,288,126832,0.200400066993841,0.24265200807718196,0.00045505250484283307,0,0
778866,125936,328194,34,246945,0.31705669902563594,0.16169127720137072,4.365315259216272e-05,1,0
627276,12967,301726,101,217743,0.3471241572702331,0.020671888176993575,0.00016101339599570844,0,0
297006,141982,386934,44,152871,0.5147050406219382,0.47804260505644647,0.00014814465652324694,2,0
359938,172995,242826,125,149115,0.41427853052878405,0.4806231055817791,0.0003472810670696979,0,0
713254,93082,211404,67,178988,0.2509453140882293,0.13050311599638278,9.393554899720296e-05,0,0
358440,88520,43360,251,295409,0.8241495811026083,0.24695835576845282,0.0007002547141649532,1,0
820378,176040,182215,247,79588,0.09701369732769854,0.214583747268031,0.00030108035432403806,0,0
661153,154238,361553,101,199205,0.3012989409426548,0.23328604228364344,0.00015276319889163492,0,0
252332,-49172,29327,33,245567,0.9731862261376831,-0.19486947803101456,0.0001307795650985008,3,1
711072,99456,260346,45,200285,0.2816658767805837,0.139867496023615,6.328464166126404e-05,1,0
446954,181451,75449,239,220283,0.4928527480395118,0.4059715183855198,0.000534729447036055,0,0
949886,192245,263219,44,72110,0.07591429296326827,0.20238723132330477,4.632129927033426e-05,1,0
647794,191730,320273,120,159208,0.245769109054562,0.2959732631465201,0.00018524378854421539,0,0
788581,83764,295790,46,219980,0.2789564052945667,0.1062210397904086,5.833255133898567e-05,1,0
730704,155893,379342,76,133007,0.18202557803764857,0.21334601514975263,0.00010400914185615262,0,0
526981,-10184,307302,257,293508,0.5569601997791196,-0.019325138240015787,0.0004876826912494165,2,1
256647,19108,394432,182,88473,0.3447250709142483,0.07445216794987687,0.0007091424830896792,0,0
752645,152504,175380,164,155435,0.20651807091248742,0.20262380986546133,0.00021789792279504574,0,0
449428,-16903,82639,273,230693,0.5133024348673539,-0.03760994506362518,0.0006074374372815283,2,1
839375,156496,175139,270,198037,0.2359335982920646,0.1864432626141324,0.00032166752444673185,0,0
475024,167973,160751,33,155237,0.32679753697173836,0.35360875743381925,6.947002789326877e-05,1,0
212054,10322,23642,93,276979,1.3061658531984626,0.04867605102449836,0.0004385654665063309,1,0
371267,187795,56688,230,96457,0.2598042384476982,0.5058205932102955,0.0006194985832336749,0,0
950088,133199,27450,197,261508,0.27524579276257277,0.14019633950082572,0.0002073489957256636,0,0
825703,196415,30244,226,166514,0.2016630656990883,0.23787580052900312,0.00027370583162973655,0,0
165499,50914,28875,143,178803,1.080380664652568,0.30763746223564953,0.0008640483383685801,1,1
413225,123840,468895,272,132782,0.32133021639490256,0.2996907261401751,0.0006582354450107205,0,0
789841,82173,497525,137,113619,0.1438502890451508,0.1040372631488323,0.00017345241200138762,0,0
798923,105925,332495,79,53561,0.0670414207108561,0.13258457625506306,9.888299763181478e-05,0,0
199453,73097,441645,78,107909,0.5410219900327895,0.36648550542982344,0.00039106761458782474,1,1
904351,146300,311819,242,271298,0.29999159619263294,0.16177329181557623,0.0002675949187926825,0,0
140374,62461,164429,289,140875,1.0035618878005343,0.4449581478183437,0.0020587711487088157,1,1
361803,195432,450033,235,182145,0.5034355617958894,0.5401598655625698,0.0006495229461255265,1,0
428601,-2720,239682,234,236078,0.550809375597874,-0.006346213970070135,0.0005459610547780925,2,1
104958,17323,240454,101,273932,2.609895292447527,0.16504539867948437,0.0009622805095322936,1,1
175834,199186,458141,299,277151,1.5761992777319647,1.132800636960787,0.0017004578155657292,1,1
395107,77302,95793,299,271755,0.687799285258714,0.19564777225467467,0.0007567551150571489,1,0
494101,174108,58319,21,230978,0.467470279415991,0.3523725870366847,4.250134587595274e-05,1,0
735740,100108,84117,23,115449,0.15691527317357604,0.13606418563054118,3.12610008141452e-05,1,0
799351,65448,23823,192,205106,0.25659033817392085,0.08187631981905344,0.00024019455759164923,0,0
693717,188144,443667,169,87744,0.12648367203964722,0.2712110684745098,0.0002436148406124679,0,0
808745,124923,295555,163,78385,0.09692165401745419,0.15446506072363883,0.0002015465918842257,0,0
644988,83393,346982,262,168217,0.2608059982418305,0.12929367787667698,0.00040620847797404297,0,0
283037,-35146,247403,225,101126,0.3572877140171991,-0.12417413916152602,0.0007949462616327136,1,1
600359,99379,46312,169,109141,0.18179259111199947,0.16553234725831167,0.00028149776800586313,0,0
784554,-19710,174842,285,190645,0.24299762285626883,-0.025122521684266878,0.00036326325114236733,1,1
889331,160233,34818,151,80280,0.09027000040479821,0.1801723091039117,0.00016979035950578637,0,0
560494,90121,412423,77,209312,0.3734413331073426,0.1607882318307924,0.0001373785671593859,0,0
619202,14840,287177,221,229332,0.37036642264330116,0.023966292152977294,0.0003569104154857131,0,0
297397,159062,457466,250,70369,0.2366155791229262,0.5348455604946906,0.0008406243485161299,0,0
199229,31451,55097,63,110124,0.5527480801084174,0.1578627716709331,0.0003162174371329619,1,1
315187,107368,86519,215,247124,0.7840526923613843,0.34064748657943833,0.0006821325684988007,1,0
289878,-43259,195287,62,299370,1.0327412472100428,-0.1492312309618841,0.00021388234401250176,2,1
142907,-3114,72197,92,183314,1.282741344081507,-0.021790242673608195,0.0006437708175889384,2,1
752961,-46306,298974,152,193584,0.2570966396710591,-0.06149845543334192,0.00020186941704893475,1,1
493871,124435,146113,138,56424,0.11424822626105549,0.251957997213853,0.0002794246282437555,0,0
255224,101198,49230,47,238821,0.9357272994416691,0.396505044568518,0.00018415123910275248,2,0
869745,99788,99921,38,134315,0.154430143973068,0.11473234714502854,4.369091665842671e-05,1,0
398313,2641,353585,86,55731,0.13991725121386644,0.006630447335519213,0.00021591006090672184,0,0
641821,-24927,421203,190,255507,0.3980963569338539,-0.03883787093617857,0.00029603223323600625,1,1
697973,157869,258912,126,91578,0.13120546037531483,0.2261817775447223,0.0001805224836455226,0,0
800100,47284,370504,271,241939,0.30238557382130504,0.05909753893570937,0.0003387072382111758,0,0
112321,54628,399210,118,100189,0.8919801997827674,0.4863517387510906,0.0010505510941756736,1,1
297449,108223,211071,67,183860,0.6181206925533703,0.36383593881324594,0.00022524794083039165,1,0
516199,185118,135641,183,245320,0.47524215420379695,0.35861681518791166,0.0003545137543587757,0,0
887396,6084,346060,282,207239,0.23353583570825684,0.006856006950665823,0.00031778335964624625,0,0
539248,33007,243048,91,97411,0.18064196688357326,0.06120920020250385,0.00016875321048346868,0,0
891324,-15448,326218,29,166527,0.18683084172439907,-0.017331500855467984,3.25358314868314e-05,2,1
239698,-22801,307048,99,134296,0.560269337794484,-0.09512346734863308,0.0004130179934000559,2,1
826275,-22045,475581,37,255644,0.3093929873311097,-0.026679947136307964,4.477922631178928e-05,2,1
348404,34187,232314,234,208873,0.599512062111623,0.09812430935262123,0.0006716321522366212,1,0
509583,-26310,364650,115,227466,0.4463758673741719,-0.051630349461521556,0.00022567427548745642,1,1
518186,17644,363675,178,56936,0.10987539247414543,0.03404948406656284,0.0003435053368764558,0,0
611175,145746,278079,279,246944,0.4040472793434297,0.23846813356545415,0.00045649698286581936,0,0
425030,-47528,366524,172,75735,0.17818700283038177,-0.11182243177556461,0.0004046763647828041,1,1
714661,106431,103730,46,134238,0.18783424891767017,0.148924946338269,6.436609194276455e-05,1,0
164194,43603,335200,234,159167,0.9693778738694845,0.26555619842260725,0.0014251347483175492,1,1
722939,3934,240427,168,261239,0.3613564057874789,0.005441668741527651,0.00023238443024317372,0,0
425561,192787,484761,163,158204,0.3717531170546242,0.45301742166828807,0.00038302292027953623,0,0
890330,-16836,255244,202,158952,0.17853135519261937,-0.01890982117886494,0.00022688191245727712,1,1
584425,24581,143101,296,114750,0.19634650066903253,0.042060072618261335,0.0005064798622922321,0,0
338283,125082,149640,119,95110,0.2811542963900155,0.3697544075392274,0.00035177543129441536,0,0
101727,10277,70799,170,273153,2.6851309374016985,0.1010243000943693,0.0016711229946524064,1,1
272053,181603,383752,126,179452,0.6596190462187654,0.667525564777581,0.00046314334654149543,1,0
137599,183393,177957,135,82189,0.5973037790697674,1.3327979651162791,0.0009811046511627908,1,1
432619,-2479,471979,285,180209,0.41655263279552496,-0.005730202024871712,0.0006587767555822662,1,1
711440,37664,69293,216,104483,0.14686108897294364,0.052940440598728496,0.00030360915381598755,0,0
121966,193273,218062,139,97404,0.7986094599358843,1.5846335484188345,0.0011396525289627522,1,1
251293,82624,463077,68,68952,0.2743877689081315,0.32879416142048756,0.00027059937762143147,0,0
997749,68088,217053,103,106858,0.10709897268854923,0.06824154347281383,0.0001032322726133801,0,0
243103,-40401,317243,70,50474,0.20762307489798604,-0.16618813347373965,0.0002879426089245755,1,1
710306,83700,30362,67,96737,0.13619040780958092,0.11783637216020679,9.432541140661714e-05,0,0
111913,179064,208153,168,122626,1.0957163536286791,1.600014296692103,0.0015011526708007936,1,1
860908,95769,265632,137,92349,0.10726917711395746,0.1112417224120087,0.00015913412451257916,0,0
262311,15072,281593,275,297199,1.1329981091219616,0.057458293940040865,0.0010483698801427308,1,0
287737,82138,289036,182,201833,0.7014471498376996,0.285461079176195,0.0006325198618187379,1,0
803237,109945,374747,267,285052,0.3548786287501338,0.13687723937363522,0.0003324045924122116,0,0
107546,191056,274454,211,235405,2.1888569648618743,1.776488419016802,0.0019619329223502283,1,1
782048,78844,305746,237,112418,0.14374802601883002,0.10081721222071763,0.00030305006463789353,0,0
279748,-45451,228512,238,127396,0.4553939424269613,-0.16247064332669642,0.0008507626479451223,1,1
